Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,282.8863830566406,296.8399963378906,296.989990234375,295.3999938964844,295.75,2978900
2018-01-03,283.8012390136719,297.79998779296875,298.5,295.4700012207031,295.94000244140625,3211200
2018-01-04,282.7243957519531,296.6700134277344,298.4200134277344,295.4700012207031,297.94000244140625,4171700
2018-01-05,294.3222961425781,308.8399963378906,308.8900146484375,296.7200012207031,296.7699890136719,6177700
2018-01-08,295.57073974609375,310.1499938964844,310.8599853515625,305.75,308.6600036621094,4124900
2018-01-09,303.4615173339844,318.42999267578125,319.9100036621094,310.489990234375,310.5899963378906,5641300
2018-01-10,305.20550537109375,320.260009765625,322.1499938964844,315.5,317.489990234375,4479300
2018-01-11,312.6960144042969,328.1199951171875,328.3999938964844,321.19000244140625,322.1300048828125,4635300
2018-01-12,320.40570068359375,336.2099914550781,336.8800048828125,330.3800048828125,330.3800048828125,6559300
2018-01-16,319.40509033203125,335.1600036621094,347.7300109863281,331.3299865722656,339.8999938964844,12305500
2018-01-17,334.5100402832031,351.010009765625,352.2300109863281,336.4100036621094,337.7300109863281,9699900
2018-01-18,324.1700744628906,340.1600036621094,350.8299865722656,339.1499938964844,350.70001220703125,9458600
2018-01-19,321.85430908203125,337.7300109863281,344.0,335.75,341.6700134277344,7264400
2018-01-22,322.111572265625,338.0,341.3800048828125,332.0400085449219,335.2900085449219,6792900
2018-01-23,319.8148498535156,335.5899963378906,338.94000244140625,334.80999755859375,338.3399963378906,4537800
2018-01-24,318.9571838378906,334.69000244140625,338.989990234375,334.1400146484375,336.20001220703125,4205400
2018-01-25,326.9814147949219,343.1099853515625,343.6199951171875,335.29998779296875,336.2099914550781,4747500
2018-01-26,327.0862121582031,343.2200012207031,345.9800109863281,341.25,344.3299865722656,5236300
2018-01-29,324.7990417480469,340.82000732421875,344.4800109863281,340.1000061035156,341.2300109863281,3324900
2018-01-30,321.8352355957031,337.7099914550781,339.9800109863281,334.1600036621094,339.1700134277344,4983100
2018-01-31,337.71209716796875,354.3699951171875,360.9700012207031,351.6199951171875,360.5,11409600
2018-02-01,340.1612854003906,356.94000244140625,361.45001220703125,352.0400085449219,352.95001220703125,6067600
2018-02-02,332.50872802734375,348.9100036621094,355.20001220703125,348.70001220703125,354.0,5486100
2018-02-05,313.4203186035156,328.8800048828125,350.0,317.3900146484375,342.6700134277344,10511300
2018-02-06,324.8847961425781,340.9100036621094,341.6700134277344,317.6499938964844,320.0,11935100
2018-02-07,331.7558898925781,348.1199951171875,353.5899963378906,339.8699951171875,340.5199890136719,7946700
2018-02-08,315.7144775390625,329.6600036621094,349.0,329.3999938964844,348.0,8295900
2018-02-09,318.75030517578125,332.8299865722656,337.80999755859375,319.25,333.54998779296875,8833000
2018-02-12,329.2562255859375,343.79998779296875,347.75,335.1300048828125,336.57000732421875,6885000
2018-02-13,328.6433410644531,343.1600036621094,347.8800048828125,340.2900085449219,340.45001220703125,4030200
2018-02-14,330.2618408203125,344.8500061035156,347.42999267578125,341.1700134277344,341.3399963378906,4340200
2018-02-15,341.38079833984375,356.4599914550781,356.54998779296875,348.04998779296875,348.4700012207031,5827500
2018-02-16,340.02081298828125,355.0400085449219,359.5,353.510009765625,356.5899963378906,5211600
2018-02-20,338.4023132324219,353.3500061035156,357.7900085449219,351.3999938964844,352.0,4303400
2018-02-21,337.4637451171875,352.3699951171875,360.80999755859375,351.75,352.55999755859375,5258600
2018-02-22,340.86358642578125,355.9200134277344,358.07000732421875,352.6400146484375,354.6499938964844,3414300
2018-02-23,341.5722961425781,356.6600036621094,358.7699890136719,353.07000732421875,358.17999267578125,3355400
2018-02-26,348.103759765625,363.4800109863281,364.04998779296875,358.2099914550781,359.5,4148100
2018-02-27,349.2146911621094,364.6400146484375,369.8900146484375,363.29998779296875,364.6000061035156,4774100
2018-02-28,346.887451171875,362.2099914550781,371.6000061035156,362.2099914550781,366.79998779296875,5472900
2018-03-01,334.8971252441406,349.69000244140625,362.739990234375,346.3999938964844,362.3299865722656,8978000
2018-03-02,330.0895080566406,344.6700134277344,346.0899963378906,335.29998779296875,341.82000732421875,10021300
2018-03-05,337.82763671875,352.75,354.7699890136719,336.6099853515625,338.0,8140200
2018-03-06,334.1596984863281,348.9200134277344,355.2099914550781,346.0199890136719,354.239990234375,4888300
2018-03-07,332.3592224121094,347.0400085449219,348.4100036621094,339.5,341.5199890136719,4575700
2018-03-08,333.9777526855469,348.7300109863281,352.5,343.95001220703125,349.510009765625,4319900
2018-03-09,339.5228271484375,354.5199890136719,354.8900146484375,350.2300109863281,352.6499938964844,3538300
2018-03-12,329.62982177734375,344.19000244140625,355.2300109863281,343.260009765625,355.20001220703125,6088800
2018-03-13,324.3432922363281,338.6700134277344,347.8800048828125,337.6099853515625,345.32000732421875,5443800
2018-03-14,316.2890625,330.260009765625,340.5199890136719,322.29998779296875,339.7900085449219,13057900
2018-03-15,316.02093505859375,329.9800109863281,332.9200134277344,322.9100036621094,332.29998779296875,8766000
2018-03-16,316.49017333984375,330.4700012207031,330.8299865722656,325.6300048828125,329.82000732421875,9329000
2018-03-19,317.7256164550781,331.760009765625,333.3299865722656,326.7799987792969,327.45001220703125,6328900
2018-03-20,323.3472900390625,337.6300048828125,339.70001220703125,331.0,331.8399963378906,6500500
2018-03-21,322.8397216796875,337.1000061035156,341.9100036621094,335.1700134277344,337.07000732421875,4056300
2018-03-22,306.08953857421875,319.6099853515625,332.67999267578125,319.010009765625,330.1099853515625,7282200
2018-03-23,307.4207763671875,321.0,331.1400146484375,318.32000732421875,320.1499938964844,7237500
2018-03-26,315.0536193847656,328.9700012207031,331.94000244140625,323.5899963378906,330.4800109863281,5392900
2018-03-27,307.5357360839844,321.1199951171875,334.8800048828125,319.0,331.510009765625,5355500
2018-03-28,306.4822082519531,320.0199890136719,323.239990234375,311.1700134277344,321.8500061035156,5634700
2018-03-29,314.009765625,327.8800048828125,330.4800109863281,322.0,323.3800048828125,3652100
2018-04-02,308.79986572265625,322.44000244140625,329.94000244140625,317.1700134277344,325.20001220703125,5024900
2018-04-03,316.8254089355469,330.82000732421875,331.1000061035156,323.0899963378906,324.760009765625,4783100
2018-04-04,313.58837890625,327.44000244140625,327.80999755859375,311.8800048828125,312.29998779296875,8235700
2018-04-05,322.1693115234375,336.3999938964844,338.9599914550781,330.260009765625,330.5899963378906,6220000
2018-04-06,312.32421875,326.1199951171875,334.5899963378906,322.2099914550781,330.6099853515625,5713600
2018-04-09,308.8381652832031,322.4800109863281,334.8800048828125,322.04998779296875,332.25,4931700
2018-04-10,320.6657409667969,334.8299865722656,336.69000244140625,329.54998779296875,331.3500061035156,5552000
2018-04-11,313.5117492675781,327.3599853515625,337.57000732421875,326.30999755859375,331.6000061035156,4573500
2018-04-12,323.2036437988281,337.4800109863281,338.3500061035156,330.4599914550781,331.9800109863281,4325000
2018-04-13,315.35052490234375,329.2799987792969,339.6700134277344,326.6000061035156,338.989990234375,4733500
2018-04-16,317.73516845703125,331.7699890136719,333.2200012207031,327.6300048828125,332.3399963378906,3901400
2018-04-17,322.4757995605469,336.7200012207031,339.739990234375,333.6499938964844,334.7300109863281,3381800
2018-04-18,326.57476806640625,341.0,342.3999938964844,337.17999267578125,338.3299865722656,3117500
2018-04-19,326.2300109863281,340.6400146484375,342.4100036621094,337.5,340.19000244140625,3006800
