time,open,high,low,close,Volume,Volume MA,ATR
2013-12-18T23:00:00Z,0.8025,0.8025,0.8025,0.8025,0,0,0.003706260240955675
2013-12-19T23:00:00Z,0.8095,0.8095,0.8095,0.8095,0,0,0.003941527366601699
2013-12-22T23:00:00Z,0.8107,0.8107,0.8107,0.8107,0,0,0.0037457039832730047
2013-12-23T23:00:00Z,0.8129,0.8129,0.8129,0.8129,0,0,0.00363529655589636
2013-12-25T23:00:00Z,0.8095,0.8095,0.8095,0.8095,0,0,0.003618489659046617
2013-12-26T23:00:00Z,0.805,0.805,0.805,0.805,0,0,0.0036814546834004268
2013-12-29T23:00:00Z,0.8082,0.8082,0.8082,0.8082,0,0,0.0036470650631575375
2013-12-30T23:00:00Z,0.8118,0.8118,0.8118,0.8118,0,0,0.0036437032729319946
2014-01-01T23:00:00Z,0.8098,0.8098,0.8098,0.8098,0,0,0.0035262958962939952
2014-01-02T23:00:00Z,0.8152,0.8152,0.8152,0.8152,0,0,0.003660131903701572
2014-01-05T23:00:00Z,0.8146,0.8146,0.8146,0.8146,0,0,0.003441551053437177
2014-01-06T23:00:00Z,0.8107,0.8107,0.8107,0.8107,0,0,0.003474297406763094
2014-01-07T23:00:00Z,0.8119,0.8119,0.8119,0.8119,0,0,0.0033118475919943
2014-01-08T23:00:00Z,0.8112,0.8112,0.8112,0.8112,0,0,0.0031252870497089874
2014-01-09T23:00:00Z,0.8163,0.8163,0.8163,0.8163,0,0,0.0032663379747297737
2014-01-12T23:00:00Z,0.8219,0.8219,0.8219,0.8219,0,0,0.0034330281193919285
2014-01-13T23:00:00Z,0.8157,0.8157,0.8157,0.8157,0,0,0.0036306689680067894
2014-01-14T23:00:00Z,0.8119,0.8119,0.8119,0.8119,0,0,0.003642764041720592
2014-01-15T23:00:00Z,0.8048,0.8048,0.8048,0.8048,0,0,0.003889709467311978
2014-01-16T23:00:00Z,0.8033,0.8033,0.8033,0.8033,0,0,0.003719015933932547
2014-01-20T23:00:00Z,0.8049,0.8049,0.8049,0.8049,0,0,0.003567657652937361
2014-01-21T23:00:00Z,0.8073,0.8073,0.8073,0.8073,0,0,0.0034842535348704115
2014-01-22T23:00:00Z,0.8006,0.8006,0.8006,0.8006,0,0,0.003713949710951099
2014-01-23T23:00:00Z,0.7979,0.7979,0.7979,0.7979,0,0,0.0036415247315974434
2014-01-26T23:00:00Z,0.7997,0.7997,0.7997,0.7997,0,0,0.0035099872507690483
2014-01-27T23:00:00Z,0.8021,0.8021,0.8021,0.8021,0,0,0.0034307024471426925
2014-01-28T23:00:00Z,0.7976,0.7976,0.7976,0.7976,0,0,0.0035070808437753617
2014-01-29T23:00:00Z,0.8029,0.8029,0.8029,0.8029,0,0,0.003635146497791405
2014-01-30T23:00:00Z,0.7986,0.7986,0.7986,0.7986,0,0,0.0036826360336634457
2014-02-02T23:00:00Z,0.7971,0.7971,0.7971,0.7971,0,0,0.0035267334598303385
2014-02-03T23:00:00Z,0.8111,0.8111,0.8111,0.8111,0,0,0.004274823926985315
2014-02-04T23:00:00Z,0.8095,0.8095,0.8095,0.8095,0,0,0.004083765075057796
2014-02-05T23:00:00Z,0.8136,0.8136,0.8136,0.8136,0,0,0.004084924712553667
2014-02-06T23:00:00Z,0.8118,0.8118,0.8118,0.8118,0,0,0.003921715804514121
2014-02-09T23:00:00Z,0.8109,0.8109,0.8109,0.8109,0,0,0.003705878961334542
2014-02-10T23:00:00Z,0.8206,0.8206,0.8206,0.8206,0,0,0.004134030464096363
2014-02-11T23:00:00Z,0.8218,0.8218,0.8218,0.8218,0,0,0.00392445685951805
2014-02-12T23:00:00Z,0.8174,0.8174,0.8174,0.8174,0,0,0.0039584242266953295
2014-02-13T23:00:00Z,0.8228,0.8228,0.8228,0.8228,0,0,0.004061393924788517
2014-02-17T23:00:00Z,0.821,0.821,0.821,0.821,0,0,0.003899865787303625
2014-02-18T23:00:00Z,0.8181,0.8181,0.8181,0.8181,0,0,0.003828446802496216
2014-02-19T23:00:00Z,0.821,0.821,0.821,0.821,0,0,0.003762129173746479
2014-02-20T23:00:00Z,0.8173,0.8173,0.8173,0.8173,0,0,0.003757691375621725
2014-02-23T23:00:00Z,0.8236,0.8236,0.8236,0.8236,0,0,0.0039392848487916
2014-02-24T23:00:00Z,0.8221,0.8221,0.8221,0.8221,0,0,0.003765050216735053
2014-02-25T23:00:00Z,0.8161,0.8161,0.8161,0.8161,0,0,0.003924689486968264
2014-02-26T23:00:00Z,0.819,0.819,0.819,0.819,0,0,0.003851497380756238
2014-02-27T23:00:00Z,0.8177,0.8177,0.8177,0.8177,0,0,0.003669247567845076
2014-03-02T23:00:00Z,0.8167,0.8167,0.8167,0.8167,0,0,0.0034785870272847135
2014-03-03T23:00:00Z,0.8183,0.8183,0.8183,0.8183,0,0,0.003344402239621523
2014-03-04T23:00:00Z,0.822,0.822,0.822,0.822,0,0,0.003369802079648552
2014-03-05T23:00:00Z,0.8314,0.8314,0.8314,0.8314,0,0,0.0038005305025308037
2014-03-06T23:00:00Z,0.8293,0.8293,0.8293,0.8293,0,0,0.0036790640380643174
2014-03-09T22:00:00Z,0.8258,0.8258,0.8258,0.8258,0,0,0.003666273749631156
2014-03-10T22:00:00Z,0.8213,0.8213,0.8213,0.8213,0,0,0.0037258256246574984
2014-03-11T22:00:00Z,0.8227,0.8227,0.8227,0.8227,0,0,0.003559695222896245
2014-03-12T22:00:00Z,0.8258,0.8258,0.8258,0.8258,0,0,0.003526859849832227
2014-03-13T22:00:00Z,0.8256,0.8256,0.8256,0.8256,0,0,0.0032892270034156376
2014-03-16T22:00:00Z,0.831,0.831,0.831,0.831,0,0,0.003439996503171661
2014-03-17T22:00:00Z,0.8341,0.8341,0.8341,0.8341,0,0,0.003415711038659399
2014-03-18T22:00:00Z,0.8282,0.8282,0.8282,0.8282,0,0,0.003593160250183721
2014-03-19T22:00:00Z,0.8303,0.8303,0.8303,0.8303,0,0,0.003486505946599169
2014-03-20T22:00:00Z,0.834,0.834,0.834,0.834,0,0,0.00350175552184208
2014-03-23T22:00:00Z,0.839,0.839,0.839,0.839,0,0,0.003608772984567646
2014-03-24T22:00:00Z,0.8426,0.8426,0.8426,0.8426,0,0,0.003608146342812817
2014-03-25T22:00:00Z,0.8463,0.8463,0.8463,0.8463,0,0,0.00361470731832619
2014-03-26T22:00:00Z,0.8496,0.8496,0.8496,0.8496,0,0,0.0035922282241600315
2014-03-27T22:00:00Z,0.851,0.851,0.851,0.851,0,0,0.0034356404938628835
2014-03-30T22:00:00Z,0.8528,0.8528,0.8528,0.8528,0,0,0.0033188090300155368
2014-03-31T22:00:00Z,0.8494,0.8494,0.8494,0.8494,0,0,0.0033246083850144237
2014-04-01T22:00:00Z,0.8508,0.8508,0.8508,0.8508,0,0,0.0031871363575133906
2014-04-02T22:00:00Z,0.8501,0.8501,0.8501,0.8501,0,0,0.0030094837605481504
2014-04-03T22:00:00Z,0.8543,0.8543,0.8543,0.8543,0,0,0.0030945206347947098
2014-04-06T22:00:00Z,0.853,0.853,0.853,0.853,0,0,0.002966340589452228
2014-04-07T22:00:00Z,0.8599,0.8599,0.8599,0.8599,0,0,0.003247316261634213
2014-04-08T22:00:00Z,0.8646,0.8646,0.8646,0.8646,0,0,0.003351079385803201
2014-04-09T22:00:00Z,0.8627,0.8627,0.8627,0.8627,0,0,0.0032474308582458302
2014-04-10T22:00:00Z,0.8614,0.8614,0.8614,0.8614,0,0,0.0031083286540854113
2014-04-13T22:00:00Z,0.8645,0.8645,0.8645,0.8645,0,0,0.003107733750222167
2014-04-14T22:00:00Z,0.86,0.86,0.86,0.86,0,0,0.0032071813394920165
2014-04-15T22:00:00Z,0.8628,0.8628,0.8628,0.8628,0,0,0.003178096958099731
2014-04-16T22:00:00Z,0.8601,0.8601,0.8601,0.8601,0,0,0.003143947175378324
2014-04-20T22:00:00Z,0.8607,0.8607,0.8607,0.8607,0,0,0.0029622366628513043
2014-04-21T22:00:00Z,0.8632,0.8632,0.8632,0.8632,0,0,0.0029292197583619217
2014-04-22T22:00:00Z,0.858,0.858,0.858,0.858,0,0,0.003091418347050355
2014-04-23T22:00:00Z,0.8562,0.8562,0.8562,0.8562,0,0,0.0029991741794039026
2014-04-24T22:00:00Z,0.8572,0.8572,0.8572,0.8572,0,0,0.0028563760237321953
2014-04-27T22:00:00Z,0.8559,0.8559,0.8559,0.8559,0,0,0.002745206307751322
2014-04-28T22:00:00Z,0.8578,0.8578,0.8578,0.8578,0,0,0.0026848344286262284
2014-04-29T22:00:00Z,0.8584,0.8584,0.8584,0.8584,0,0,0.002535917683724358
2014-04-30T22:00:00Z,0.8559,0.8559,0.8559,0.8559,0,0,0.0025333521348869076
2014-05-01T22:00:00Z,0.8562,0.8562,0.8562,0.8562,0,0,0.0023738269823949834
2014-05-04T22:00:00Z,0.8584,0.8584,0.8584,0.8584,0,0,0.002361410769366777
2014-05-05T22:00:00Z,0.8665,0.8665,0.8665,0.8665,0,0,0.002771310000126293
2014-05-06T22:00:00Z,0.8643,0.8643,0.8643,0.8643,0,0,0.002730502142974421
2014-05-07T22:00:00Z,0.8668,0.8668,0.8668,0.8668,0,0,0.002714037704190538
2014-05-08T22:00:00Z,0.8656,0.8656,0.8656,0.8656,0,0,0.002605892153891212
2014-05-11T22:00:00Z,0.8659,0.8659,0.8659,0.8659,0,0,0.0024411855714704086
2014-05-12T22:00:00Z,0.8654,0.8654,0.8654,0.8654,0,0,0.002302529459222526
2014-05-13T22:00:00Z,0.867,0.867,0.867,0.867,0,0,0.0022523487835637776
2014-05-14T22:00:00Z,0.8644,0.8644,0.8644,0.8644,0,0,0.0022771810133092253
2014-05-15T22:00:00Z,0.8653,0.8653,0.8653,0.8653,0,0,0.002178810940929996
2014-05-18T22:00:00Z,0.8625,0.8625,0.8625,0.8625,0,0,0.0022231815880064186
2014-05-19T22:00:00Z,0.857,0.857,0.857,0.857,0,0,0.0024572400460059645
2014-05-20T22:00:00Z,0.8561,0.8561,0.8561,0.8561,0,0,0.0023460086141483963
2014-05-21T22:00:00Z,0.8531,0.8531,0.8531,0.8531,0,0,0.002392722284566368
2014-05-22T22:00:00Z,0.8539,0.8539,0.8539,0.8539,0,0,0.0022789564070973436
2014-05-26T22:00:00Z,0.8573,0.8573,0.8573,0.8573,0,0,0.0023590309494475304
2014-05-27T22:00:00Z,0.8531,0.8531,0.8531,0.8531,0,0,0.0024905287387727054
2014-05-28T22:00:00Z,0.8608,0.8608,0.8608,0.8608,0,0,0.002862633828860372
2014-05-29T22:00:00Z,0.862,0.862,0.862,0.862,0,0,0.002743874269656058
2014-06-01T22:00:00Z,0.8593,0.8593,0.8593,0.8593,0,0,0.0027407403932520565
2014-06-02T22:00:00Z,0.8592,0.8592,0.8592,0.8592,0,0,0.0025521160794483373
2014-06-03T22:00:00Z,0.8608,0.8608,0.8608,0.8608,0,0,0.0024841077880591736
2014-06-04T22:00:00Z,0.8663,0.8663,0.8663,0.8663,0,0,0.0026995286603406577
2014-06-05T22:00:00Z,0.8665,0.8665,0.8665,0.8665,0,0,0.00252099089888776
2014-06-08T22:00:00Z,0.8682,0.8682,0.8682,0.8682,0,0,0.002462348691824343
2014-06-09T22:00:00Z,0.8711,0.8711,0.8711,0.8711,0,0,0.0024936094995511764
2014-06-10T22:00:00Z,0.8721,0.8721,0.8721,0.8721,0,0,0.0023869231067260924
2014-06-11T22:00:00Z,0.8741,0.8741,0.8741,0.8741,0,0,0.002359285741959943
2014-06-12T22:00:00Z,0.8732,0.8732,0.8732,0.8732,0,0,0.0022550510461056624
2014-06-15T22:00:00Z,0.8753,0.8753,0.8753,0.8753,0,0,0.002243975971383829
2014-06-16T22:00:00Z,0.8707,0.8707,0.8707,0.8707,0,0,0.002412263401999265
2014-06-17T22:00:00Z,0.8723,0.8723,0.8723,0.8723,0,0,0.0023542445875707413
2014-06-18T22:00:00Z,0.8763,0.8763,0.8763,0.8763,0,0,0.0024717985456014025
2014-06-19T22:00:00Z,0.8748,0.8748,0.8748,0.8748,0,0,0.0024023843637727272
2014-06-22T22:00:00Z,0.8775,0.8775,0.8775,0.8775,0,0,0.0024236426235032414
2014-06-23T22:00:00Z,0.8759,0.8759,0.8759,0.8759,0,0,0.0023648110075387197
2014-06-24T22:00:00Z,0.8769,0.8769,0.8769,0.8769,0,0,0.0022673245070002393
2014-06-25T22:00:00Z,0.8773,0.8773,0.8773,0.8773,0,0,0.0021339441850716477
2014-06-26T22:00:00Z,0.879,0.879,0.879,0.879,0,0,0.0021029481718522467
2014-06-29T22:00:00Z,0.88,0.88,0.88,0.88,0,0,0.0020241661595770863
2014-06-30T22:00:00Z,0.8861,0.8861,0.8861,0.8861,0,0,0.0023152971481787228
2014-07-01T22:00:00Z,0.8824,0.8824,0.8824,0.8824,0,0,0.0024142044947373883
2014-07-02T22:00:00Z,0.8762,0.8762,0.8762,0.8762,0,0,0.002684618459399002
2014-07-06T22:00:00Z,0.879,0.879,0.879,0.879,0,0,0.002692859998013361
2014-07-07T22:00:00Z,0.8803,0.8803,0.8803,0.8803,0,0,0.0025933699981552615
2014-07-08T22:00:00Z,0.8827,0.8827,0.8827,0.8827,0,0,0.0025795578554298907
2014-07-09T22:00:00Z,0.8806,0.8806,0.8806,0.8806,0,0,0.0025453037228991837
2014-07-10T22:00:00Z,0.88,0.88,0.88,0.88,0,0,0.0024063534569778167
2014-07-13T22:00:00Z,0.8806,0.8806,0.8806,0.8806,0,0,0.002277328210050833
2014-07-14T22:00:00Z,0.8804,0.8804,0.8804,0.8804,0,0,0.002128947623618637
2014-07-15T22:00:00Z,0.8804,0.8804,0.8804,0.8804,0,0,0.001976879936217306
2014-07-16T22:00:00Z,0.8817,0.8817,0.8817,0.8817,0,0,0.001928531369344647
2014-07-17T22:00:00Z,0.8835,0.8835,0.8835,0.8835,0,0,0.0019193505572485945
2014-07-20T22:00:00Z,0.8815,0.8815,0.8815,0.8815,0,0,0.0019251112317308378
2014-07-21T22:00:00Z,0.883,0.883,0.883,0.883,0,0,0.0018947461437500677
2014-07-22T22:00:00Z,0.8868,0.8868,0.8868,0.8868,0,0,0.002030835704910779
2014-07-23T22:00:00Z,0.884,0.884,0.884,0.884,0,0,0.002085776011702868
2014-07-24T22:00:00Z,0.8822,0.8822,0.8822,0.8822,0,0,0.002065363439438379
2014-07-27T22:00:00Z,0.8833,0.8833,0.8833,0.8833,0,0,0.001996408908049923
2014-07-28T22:00:00Z,0.8818,0.8818,0.8818,0.8818,0,0,0.001960951128903496
2014-07-29T22:00:00Z,0.8769,0.8769,0.8769,0.8769,0,0,0.0021708831911246757
2014-07-30T22:00:00Z,0.874,0.874,0.874,0.874,0,0,0.0022229629631872
2014-07-31T22:00:00Z,0.874,0.874,0.874,0.874,0,0,0.002064179894388114
2014-08-03T22:00:00Z,0.8749,0.8749,0.8749,0.8749,0,0,0.001981024187646107
2014-08-04T22:00:00Z,0.8713,0.8713,0.8713,0.8713,0,0,0.0020966653170999597
2014-08-05T22:00:00Z,0.8761,0.8761,0.8761,0.8761,0,0,0.002289760651592822
2014-08-06T22:00:00Z,0.8696,0.8696,0.8696,0.8696,0,0,0.002590492033621903
2014-08-07T22:00:00Z,0.871,0.871,0.871,0.871,0,0,0.002505456888363192
2014-08-10T22:00:00Z,0.8694,0.8694,0.8694,0.8694,0,0,0.0024407813963372533
2014-08-11T22:00:00Z,0.8706,0.8706,0.8706,0.8706,0,0,0.0023521541537417415
2014-08-12T22:00:00Z,0.8729,0.8729,0.8729,0.8729,0,0,0.0023484288570459005
2014-08-13T22:00:00Z,0.8745,0.8745,0.8745,0.8745,0,0,0.0022949696529711966
2014-08-14T22:00:00Z,0.8736,0.8736,0.8736,0.8736,0,0,0.002195328963473255
2014-08-17T22:00:00Z,0.8761,0.8761,0.8761,0.8761,0,0,0.0022170911803680187
2014-08-18T22:00:00Z,0.8743,0.8743,0.8743,0.8743,0,0,0.002187298953198876
2014-08-19T22:00:00Z,0.8715,0.8715,0.8715,0.8715,0,0,0.0022310633136846643
2014-08-20T22:00:00Z,0.8732,0.8732,0.8732,0.8732,0,0,0.00219313021985004
2014-08-21T22:00:00Z,0.8746,0.8746,0.8746,0.8746,0,0,0.0021364780612893276
2014-08-24T22:00:00Z,0.8735,0.8735,0.8735,0.8735,0,0,0.002062443914054375
2014-08-25T22:00:00Z,0.8753,0.8753,0.8753,0.8753,0,0,0.002043697920193342
2014-08-26T22:00:00Z,0.8778,0.8778,0.8778,0.8778,0,0,0.0020762909258938214
2014-08-27T22:00:00Z,0.8797,0.8797,0.8797,0.8797,0,0,0.0020636987169014064
2014-08-28T22:00:00Z,0.8786,0.8786,0.8786,0.8786,0,0,0.001994863094265591
2014-09-01T22:00:00Z,0.8715,0.8715,0.8715,0.8715,0,0,0.0023595157303894767
2014-09-02T22:00:00Z,0.8775,0.8775,0.8775,0.8775,0,0,0.002619550321075935
2014-09-03T22:00:00Z,0.8782,0.8782,0.8782,0.8782,0,0,0.0024824395838562276
2014-09-04T22:00:00Z,0.8795,0.8795,0.8795,0.8795,0,0,0.0023979796135807805
2014-09-07T22:00:00Z,0.8706,0.8706,0.8706,0.8706,0,0,0.0028624096411821467
2014-09-08T22:00:00Z,0.8624,0.8624,0.8624,0.8624,0,0,0.0032436660953834204
2014-09-09T22:00:00Z,0.8576,0.8576,0.8576,0.8576,0,0,0.003354832802856035
2014-09-10T22:00:00Z,0.8516,0.8516,0.8516,0.8516,0,0,0.003543773316937747
2014-09-11T22:00:00Z,0.8478,0.8478,0.8478,0.8478,0,0,0.003562075222870767
2014-09-14T22:00:00Z,0.8465,0.8465,0.8465,0.8465,0,0,0.0034004984212371385
2014-09-15T22:00:00Z,0.8519,0.8519,0.8519,0.8519,0,0,0.00354331996257734
2014-09-16T22:00:00Z,0.8438,0.8438,0.8438,0.8438,0,0,0.0038687971081075296
2014-09-17T22:00:00Z,0.8425,0.8425,0.8425,0.8425,0,0,0.003685311600385561
2014-09-18T22:00:00Z,0.838,0.838,0.838,0.838,0,0,0.0037435036289294532
2014-09-21T22:00:00Z,0.8339,0.8339,0.8339,0.8339,0,0,0.003768967655434492
2014-09-22T22:00:00Z,0.8297,0.8297,0.8297,0.8297,0,0,0.003799755680046313
2014-09-23T22:00:00Z,0.8333,0.8333,0.8333,0.8333,0,0,0.0037854874171858654
2014-09-24T22:00:00Z,0.8247,0.8247,0.8247,0.8247,0,0,0.004129381173101164
2014-09-25T22:00:00Z,0.8244,0.8244,0.8244,0.8244,0,0,0.0038558539464510788
2014-09-28T22:00:00Z,0.8217,0.8217,0.8217,0.8217,0,0,0.0037732929502760043
2014-09-29T22:00:00Z,0.8238,0.8238,0.8238,0.8238,0,0,0.0036537720252562893
2014-09-30T22:00:00Z,0.8218,0.8218,0.8218,0.8218,0,0,0.003535645452023697
2014-10-01T22:00:00Z,0.8288,0.8288,0.8288,0.8288,0,0,0.003783099348307719
2014-10-02T22:00:00Z,0.8165,0.8165,0.8165,0.8165,0,0,0.004391449394857166
2014-10-05T22:00:00Z,0.8238,0.8238,0.8238,0.8238,0,0,0.004599203009510223
